Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-June-2017,728.00,738.00,722.15,732.35,730.667355025953005525,53751,1597,39274101.00,10343,19.24,15.85,4.35
7-June-2017,732.75,742.00,722.00,730.00,733.184819092046876777,70312,2252,51551691.00,8689,12.36,20.00,-2.75
6-June-2017,757.95,760.00,720.10,728.85,740.419612301680254580,175033,5066,129597866.00,27161,15.52,39.90,-29.10
5-June-2017,709.50,756.40,707.50,751.95,739.637899408615607616,267677,7701,197984054.00,34429,12.86,48.90,42.45
2-June-2017,702.95,714.40,698.00,703.25,706.496530774848947613,60244,2020,42562177.00,9192,15.26,16.40,0.30
1-June-2017,695.05,708.90,684.50,692.85,697.633866191076132663,61117,2425,42637289.00,7524,12.31,24.40,-2.20
31-May-2017,691.40,720.25,690.25,695.35,702.012516666783014192,143249,2934,100562591.00,17280,12.06,30.00,3.95
30-May-2017,696.95,703.15,678.60,694.90,691.105969931396876368,54808,2188,37878136.00,5792,10.57,24.55,-2.05
29-May-2017,709.05,731.35,691.50,697.15,709.185157667807510078,82103,3098,58226229.00,12247,14.92,39.85,-11.90
26-May-2017,683.90,733.75,680.25,723.50,712.184974207270860328,245418,8061,174783012.00,36201,14.75,53.50,39.60
25-May-2017,629.00,686.15,598.10,680.15,653.416267754363449060,406731,12402,265764652.00,24523,6.03,88.05,51.15
24-May-2017,703.00,704.55,643.00,663.35,671.585779816513761467,113360,3997,76130964.00,16087,14.19,61.55,-39.65
23-May-2017,714.00,723.15,682.00,698.80,699.692530973451327433,98875,3177,69182099.00,10032,10.15,41.15,-15.20
22-May-2017,725.00,741.90,706.30,714.00,724.285265034306471142,59464,2118,43068899.00,6591,11.08,35.60,-11.00
19-May-2017,741.50,767.00,715.00,721.45,732.161134378551744539,128458,2622,94051955.00,48376,37.66,52.00,-20.05
18-May-2017,760.25,780.00,742.60,747.05,761.024189294416116148,39811,1449,30297134.00,13485,33.87,37.40,-13.20
17-May-2017,782.65,805.00,778.20,783.05,792.611784277139581413,88966,2433,70515500.00,10434,11.73,26.80,0.40
16-May-2017,765.05,801.70,765.05,785.85,789.160578167697396807,111248,3829,87792536.00,12759,11.47,36.65,20.80
15-May-2017,755.00,779.50,755.00,770.60,768.882592382035247299,131925,1409,101434836.00,100955,76.52,24.50,15.60
12-May-2017,762.80,777.05,752.75,764.45,758.932198534151407357,167548,1903,127157572.00,107495,64.16,24.30,1.65
11-May-2017,771.00,775.40,757.00,760.05,762.001897121010253142,138104,1114,105235510.00,106611,77.20,18.40,-10.95
10-May-2017,778.00,790.00,768.00,770.35,776.015483182060864922,35587,1089,27616063.00,7649,21.49,22.00,-7.65
9-May-2017,768.00,792.25,768.00,782.45,781.420217552920921860,51114,1643,39941513.00,4737,9.27,24.25,14.45
8-May-2017,777.00,795.90,757.00,786.20,783.159252018854825154,109468,3215,85730877.00,17222,15.73,38.90,9.20
5-May-2017,774.00,786.85,737.00,756.75,761.168285641744167458,106343,3919,80944919.00,19670,18.50,49.85,-17.25
4-May-2017,787.40,806.40,766.05,770.65,789.575188943953517858,181403,6103,143231308.00,19874,10.96,40.35,-16.75
3-May-2017,726.50,806.70,726.50,783.45,788.326687430289417113,518214,15862,408521926.00,56420,10.89,80.20,56.95
2-May-2017,721.10,731.15,716.20,725.10,723.554208961619840908,74674,2570,54030687.00,10595,14.19,14.95,4.00
28-April-2017,765.05,769.00,737.45,747.70,754.330736976660883978,142379,3170,107400856.00,30928,21.72,31.55,-17.35
27-April-2017,760.00,775.00,749.00,765.40,761.333617303232524019,63387,1813,48258654.00,13398,21.14,26.00,5.40
26-April-2017,769.95,771.90,751.20,756.95,761.988807069219440353,54320,1900,41391232.00,9475,17.44,20.70,-13.00
25-April-2017,755.80,784.00,746.85,764.60,763.666059550810633309,261894,6483,199999559.00,106446,40.64,37.15,8.80
24-April-2017,763.60,763.60,740.00,752.20,751.737840167467060706,73089,2919,54943767.00,21105,28.88,23.60,-11.40
21-April-2017,739.95,779.00,735.50,754.95,762.221211695906432748,320625,9644,244387176.00,44436,13.86,43.50,15.00
20-April-2017,739.00,749.70,730.55,733.95,738.853213382386755575,104376,3474,77118543.00,11353,10.88,19.15,-5.05
19-April-2017,729.00,744.90,706.00,733.35,730.308974008690210733,226922,7687,165723173.00,14774,6.51,38.90,4.35
18-April-2017,647.00,748.85,647.00,729.80,711.968664967822744352,1157650,31782,824210525.00,181298,15.66,101.85,82.80
17-April-2017,638.00,654.00,629.95,646.80,645.059605790176375518,56924,1807,36719373.00,15266,26.82,24.05,8.80
13-April-2017,652.00,653.95,633.00,638.05,643.292159082333408799,66255,1946,42621322.00,19205,28.99,20.95,-13.95
12-April-2017,658.05,662.95,643.05,651.20,651.052203450433538929,89496,2031,58266568.00,22583,25.23,19.90,-6.85
11-April-2017,649.00,665.00,649.00,657.65,658.286848697394789579,119760,2924,78836433.00,36535,30.51,16.00,8.65
10-April-2017,644.00,654.20,644.00,647.80,647.946506063856117482,60605,1670,39268798.00,24414,40.28,10.20,3.80
7-April-2017,642.90,656.35,637.30,643.60,650.359615665377034820,109592,2709,71274211.00,35398,32.30,19.05,0.70
6-April-2017,637.00,655.00,636.35,645.70,647.512641059664862198,85159,2229,55141529.00,16048,18.84,18.65,8.70
5-April-2017,641.00,646.80,633.00,640.00,639.671500195142453991,33309,1010,21306818.00,6947,20.86,13.80,-1.00
3-April-2017,637.00,654.00,636.10,641.50,644.627070601479575426,49744,1551,32066329.00,14793,29.74,17.90,4.50
31-March-2017,638.00,647.70,631.00,633.25,638.458520580632332471,50290,1839,32108079.00,10141,20.17,16.70,-4.75
30-March-2017,637.95,669.00,635.00,637.90,664.466302221846989460,710670,3064,472216267.00,585650,82.41,34.00,-0.05
29-March-2017,647.00,647.00,627.00,634.85,638.623265924398154883,116849,2508,74622490.00,58052,49.68,20.00,-12.15
28-March-2017,644.95,650.90,639.00,640.35,641.909272819227301712,90954,1830,58384216.00,55368,60.87,11.90,-4.60
27-March-2017,651.00,664.90,640.00,641.40,648.888953982249040686,68278,2566,44304840.00,11972,17.53,24.90,-9.60
24-March-2017,653.00,665.95,648.00,650.90,658.944760890054501495,73209,2240,48240687.00,33611,45.91,17.95,-2.10
23-March-2017,659.55,663.25,650.30,652.70,657.687943525914917332,53830,1934,35403342.00,19928,37.02,12.95,-6.85
22-March-2017,662.70,668.20,650.65,654.90,658.032184483017357811,99955,4175,65773607.00,12297,12.30,17.55,-7.80
21-March-2017,649.00,672.60,637.75,665.55,659.462895089263238448,198626,6863,130986477.00,66092,33.27,34.85,16.55
20-March-2017,637.95,656.80,637.95,649.65,648.832267364262452618,93655,3510,60766386.00,21537,23.00,18.85,11.70
17-March-2017,631.00,650.50,628.00,638.20,640.387375530348947960,115490,4416,73958338.00,17410,15.07,22.50,7.20
16-March-2017,638.00,639.50,627.20,631.70,632.452603506548373468,37872,1541,23952245.00,6142,16.22,12.30,-6.30
15-March-2017,637.00,644.85,630.55,632.80,638.579655036381169457,91256,3886,58274225.00,18607,20.39,14.30,-4.20
14-March-2017,649.00,649.00,631.65,633.95,638.908988670443185604,48016,2521,30677854.00,11047,23.01,17.35,-15.05
10-March-2017,642.00,651.70,631.40,636.10,642.330346593146908231,50780,2666,32617535.00,8639,17.01,20.30,-5.90
9-March-2017,644.40,654.00,631.80,641.00,643.422863122097966123,61164,2616,39354316.00,8534,13.95,22.20,-3.40
8-March-2017,651.00,667.55,640.25,649.95,654.140201790852073837,179691,6749,117543107.00,43433,24.17,27.30,-1.05
7-March-2017,630.00,655.30,615.00,648.10,638.415114226732111339,160339,5862,102362841.00,34131,21.29,40.30,18.10
6-March-2017,615.00,637.00,612.00,624.00,627.894787461827371968,142445,5292,89440473.00,24975,17.53,25.00,9.00
3-March-2017,597.00,617.95,577.55,609.95,595.425095330666566974,213992,8488,127416207.00,24571,11.48,40.40,12.95
2-March-2017,637.00,643.95,600.25,607.55,617.408146920857151332,235991,8631,145702766.00,46039,19.51,43.70,-29.45
1-March-2017,632.70,656.75,623.80,639.40,642.287922790862404816,338820,13554,217619994.00,45468,13.42,32.95,6.70
28-February-2017,605.00,633.00,605.00,627.20,619.086994038901511253,252638,9084,156404900.00,36019,14.26,28.00,22.20
27-February-2017,558.00,609.90,558.00,602.05,596.093222776810359403,455393,16369,271456681.00,63505,13.95,51.90,44.05
23-February-2017,575.20,575.20,556.20,558.55,563.721209495218346693,64622,3486,36428792.00,7932,12.27,19.00,-16.65
22-February-2017,569.25,585.00,559.00,573.35,570.670284053364899322,246679,8808,140772375.00,48116,19.51,26.00,4.10
21-February-2017,505.00,577.50,504.00,570.35,556.665845900495868635,762702,25771,424570154.00,101312,13.28,73.50,65.35
20-February-2017,502.50,514.95,501.50,502.90,504.787851811271656508,73015,1651,36857085.00,47029,64.41,13.45,0.40
17-February-2017,500.00,503.00,497.00,501.85,501.371606100546036527,26555,856,13313923.00,2532,9.53,6.00,1.85
16-February-2017,502.55,506.00,499.00,501.60,501.510906876314915291,9031,607,4529145.00,4276,47.35,7.00,-0.95
15-February-2017,505.35,505.60,492.60,501.50,498.034413448653916433,16418,1046,8176729.00,7511,45.75,13.00,-3.85
14-February-2017,506.40,507.45,500.80,501.65,503.297226333126462023,20947,927,10542567.00,11757,56.13,6.65,-4.75
13-February-2017,510.00,510.00,503.50,504.40,506.441133720930232558,6880,593,3484315.00,1506,21.89,6.50,-5.60
10-February-2017,509.50,510.00,502.55,506.80,506.609659424544920728,6812,452,3451025.00,2594,38.08,7.45,-2.70
9-February-2017,505.20,510.50,502.30,507.15,505.999812932593377813,16037,886,8114719.00,2090,13.03,8.20,1.95
8-February-2017,503.50,518.50,503.00,507.40,508.703451646864190103,26596,1237,13529477.00,3110,11.69,15.50,3.90
7-February-2017,506.50,509.25,501.20,503.45,505.472545423281939588,34894,1391,17637959.00,2634,7.55,8.05,-3.05
6-February-2017,505.75,511.35,502.30,505.75,506.373567147970880424,24863,1291,12589966.00,6307,25.37,9.05,0.00
3-February-2017,508.00,511.05,502.85,505.15,508.147653120921650690,44442,1452,22583098.00,4071,9.16,8.20,-2.85
2-February-2017,497.00,512.00,497.00,505.80,507.437676757096470095,38188,1830,19378030.00,10154,26.59,15.00,8.80
1-February-2017,496.45,500.00,493.50,498.15,497.875463001070046917,12149,799,6048689.00,2262,18.62,6.50,1.70
31-January-2017,506.00,506.00,494.05,496.90,499.767867264389137939,19407,1485,9698995.00,7284,37.53,11.95,-9.10
30-January-2017,505.00,511.45,498.00,502.95,505.966271914547776616,17226,978,8715775.00,6480,37.62,13.45,-2.05
27-January-2017,495.00,518.00,492.00,505.00,505.954825426782190958,58285,2965,29489577.00,15044,25.81,26.00,10.00
25-January-2017,524.60,526.00,513.15,514.85,517.996753982033668000,13247,860,6861903.00,6121,46.21,12.85,-9.75
24-January-2017,520.00,525.00,518.00,522.95,521.400501816923343138,11558,1121,6026347.00,3371,29.17,7.00,2.95
23-January-2017,517.15,522.50,515.50,516.35,518.425083736509117975,13435,858,6965041.00,6027,44.86,7.00,-0.80
20-January-2017,532.40,539.00,511.00,514.90,525.561191517093436880,36827,2347,19354842.00,9368,25.44,28.00,-17.50
19-January-2017,518.80,534.00,512.70,531.90,527.655809106455750320,37424,2037,19746991.00,10685,28.55,21.30,13.10
18-January-2017,517.75,520.20,508.00,512.65,515.894849785407725321,17708,1600,9135466.00,4460,25.19,12.20,-5.10
17-January-2017,519.00,521.75,511.00,516.05,516.979836953139585537,16069,1130,8307349.00,4130,25.70,10.75,-2.95
16-January-2017,510.60,523.30,506.00,513.35,518.284061731398145895,36999,1769,19175992.00,7633,20.63,17.30,2.75
13-January-2017,512.60,515.00,507.70,509.60,511.434024238305583871,8829,691,4515451.00,2434,27.57,7.30,-3.00
12-January-2017,511.20,522.00,505.15,508.15,515.182966360856269113,32700,1668,16846483.00,8544,26.13,16.85,-3.05
11-January-2017,511.75,516.00,510.00,511.40,513.365214564369310793,30760,1031,15791114.00,2462,8.00,6.00,-0.35
10-January-2017,511.55,519.85,506.85,508.70,512.599603103817338565,44848,2150,22989067.00,6854,15.28,13.00,-2.85
9-January-2017,511.00,512.35,499.55,509.00,506.461055168258886306,23238,1237,11769142.00,3600,15.49,12.80,-2.00
6-January-2017,520.00,523.50,508.00,510.55,513.947421638018200202,13846,1036,7116116.00,4878,35.23,15.50,-9.45
5-January-2017,509.90,525.95,508.60,519.05,516.644474452026717465,41471,2153,21425763.00,6239,15.04,17.35,9.15
4-January-2017,524.95,525.75,503.80,507.65,514.432765494744472635,16554,1304,8515920.00,4686,28.31,21.95,-17.30
3-January-2017,515.30,527.30,515.30,524.95,522.479681217690982194,27856,1666,14554194.00,6481,23.27,12.00,9.65
2-January-2017,495.50,522.00,490.50,513.80,512.146248362041134132,52657,2656,26968085.00,12423,23.59,31.50,18.30
30-December-2016,495.00,504.00,490.00,492.15,498.373763112073724890,23547,1499,11735207.00,7935,33.70,14.00,-2.85
29-December-2016,492.85,494.85,487.75,490.10,490.893021120293847566,8712,609,4276660.00,2614,30.00,7.10,-2.75
28-December-2016,495.00,496.00,484.45,492.45,491.458307262336795561,23973,1372,11781730.00,7222,30.13,11.55,-2.55
27-December-2016,467.00,492.60,457.50,490.90,481.221959280264392672,49018,2663,23588538.00,9180,18.73,35.10,23.90
26-December-2016,474.00,474.00,460.25,462.25,463.536536898202511064,11071,759,5131813.00,3204,28.94,13.75,-11.75
23-December-2016,470.00,477.15,467.00,473.50,473.271954871509158019,14359,624,6795712.00,6148,42.82,10.15,3.50
22-December-2016,472.20,481.95,469.05,470.50,473.870479162841931338,10894,655,5162345.00,4729,43.41,12.90,-1.70
21-December-2016,480.00,483.20,472.30,479.65,477.539756626104350725,17997,1243,8594283.00,4840,26.89,10.90,-0.35
20-December-2016,475.00,480.80,468.25,473.25,473.897093854216293473,18891,1028,8952390.00,5155,27.29,12.55,-1.75
19-December-2016,475.10,480.30,470.85,473.55,474.090939578559052037,35782,2108,16963922.00,9567,26.74,9.45,-1.55
16-December-2016,492.50,493.75,484.00,486.00,487.856102461074836765,7964,547,3885286.00,2710,34.03,9.75,-6.50
15-December-2016,480.00,493.00,477.10,488.60,488.792124254785064323,31870,2480,15577805.00,5349,16.78,15.90,8.60
14-December-2016,486.20,504.65,481.00,483.55,495.119564515781999698,46477,2773,23011672.00,13350,28.72,23.65,-2.65
13-December-2016,495.00,495.00,483.30,485.10,485.678033270356204783,21701,1185,10539699.00,7908,36.44,11.70,-9.90
12-December-2016,499.40,499.50,485.60,489.85,493.480232791491069636,9966,827,4918024.00,3010,30.20,13.90,-9.55
9-December-2016,497.90,503.00,494.50,496.20,498.939891966440639007,17402,1238,8682552.00,4547,26.13,8.50,-1.70
8-December-2016,492.00,504.00,492.00,493.90,498.270961643129278982,34909,2097,17394141.00,6579,18.85,12.00,1.90
7-December-2016,489.80,500.40,487.35,488.85,493.602628679364079962,38118,2237,18815145.00,7215,18.93,13.05,-0.95
6-December-2016,487.00,492.40,485.55,486.85,488.677668308702791461,18270,960,8928141.00,6668,36.50,6.85,-0.15
5-December-2016,492.00,495.55,483.25,486.95,487.046525740871851926,19774,1453,9630858.00,6608,33.42,12.30,-5.05
2-December-2016,497.00,500.50,492.00,494.35,494.781904278707931675,29565,2108,14628227.00,3556,12.03,8.50,-2.65
1-December-2016,510.00,513.70,498.20,501.00,505.165108201977023777,22458,1785,11344998.00,5424,24.15,15.50,-9.00
30-November-2016,500.00,515.00,500.00,508.80,509.990534009665694771,25037,1804,12768633.00,4409,17.61,15.00,8.80
29-November-2016,517.40,520.00,494.00,497.65,506.643520076941572493,41590,2587,21071304.00,11757,28.27,26.00,-19.75
28-November-2016,516.00,520.00,511.60,514.20,516.327044025157232704,23055,1730,11903920.00,4530,19.65,8.40,-1.80
25-November-2016,525.00,525.00,508.50,511.60,516.610939396020788973,43677,2172,22564016.00,13931,31.90,16.50,-13.40
24-November-2016,523.10,540.50,516.10,521.20,528.676263449185979181,74261,3733,39260028.00,26686,35.94,24.40,-1.90
23-November-2016,515.00,528.00,515.00,523.80,522.499178082191780821,27375,2042,14303415.00,5652,20.65,13.00,8.80
22-November-2016,505.00,520.00,501.95,514.40,510.930039111992508125,18153,1148,9274913.00,2489,13.71,18.05,9.40
21-November-2016,514.00,519.80,490.30,503.40,502.142162112542455861,32681,2097,16410508.00,4534,13.87,29.50,-10.60
18-November-2016,513.00,518.00,505.00,507.90,511.761452440898538403,61166,5193,31302401.00,7032,11.50,13.00,-5.10
17-November-2016,508.95,520.00,508.00,512.25,514.108786262087362454,23992,1865,12334498.00,3808,15.87,12.00,3.30
16-November-2016,543.00,543.00,500.75,506.30,513.789739659921711575,48283,2886,24807310.00,7737,16.02,42.25,-36.70
15-November-2016,548.00,548.20,475.10,509.60,513.738136032821415659,63617,4262,32682479.00,12725,20.00,73.10,-38.40
11-November-2016,590.00,590.00,541.25,547.75,561.871249804473643047,63930,3278,35920429.00,21896,34.25,48.75,-42.25
10-November-2016,593.00,614.00,580.10,585.75,600.153891210739614994,63168,4862,37910521.00,10376,16.43,33.90,-7.25
9-November-2016,580.10,598.40,550.00,588.45,573.879967191440393702,81686,4161,46877959.00,22640,27.72,48.40,8.35
8-November-2016,617.85,619.45,602.55,607.30,612.510395189003436426,34920,2173,21388863.00,2706,7.75,16.90,-10.55
7-November-2016,620.00,628.45,602.50,611.65,620.029562638991845811,33725,1841,20910497.00,2723,8.07,25.95,-8.35
4-November-2016,638.95,638.95,598.00,614.75,612.118444640828178260,39605,3079,24242951.00,10315,26.04,40.95,-24.20
3-November-2016,630.75,644.00,625.00,632.05,636.336390069335719078,44710,2813,28450600.00,7776,17.39,19.00,1.30
2-November-2016,643.00,643.00,622.70,630.55,631.527372493488760209,39547,2708,24975013.00,9665,24.44,20.30,-12.45
1-November-2016,623.00,654.00,617.10,644.25,639.115529644082937608,106345,5603,67966741.00,27799,26.14,36.90,21.25
30-October-2016,608.95,622.00,608.95,617.90,616.102584711705232877,23639,649,14564049.00,8752,37.02,13.05,8.95
28-October-2016,602.00,614.35,589.50,604.70,605.431253201554825684,33187,1728,20092447.00,7503,22.61,24.85,2.70
27-October-2016,618.00,618.00,589.30,596.90,597.308504526327230943,64401,4376,38467265.00,15371,23.87,28.70,-21.10
26-October-2016,628.45,631.50,611.50,615.15,623.075604474918801876,55420,3865,34530850.00,8401,15.16,20.00,-13.30
25-October-2016,625.00,639.00,614.65,626.15,627.299872526614375782,87077,4260,54623391.00,12254,14.07,24.35,1.15
24-October-2016,638.00,641.95,626.50,628.95,633.798749093546047860,55160,2702,34960339.00,9997,18.12,15.45,-9.05
21-October-2016,642.00,645.50,631.25,635.50,636.354312692936262938,27535,1553,17522016.00,6335,23.01,14.25,-6.50
20-October-2016,625.00,647.75,625.00,639.45,639.782056003181664187,67889,2703,43434164.00,16884,24.87,22.75,14.45
19-October-2016,617.00,644.90,612.95,634.70,634.185711655312097219,135775,5297,86106565.00,26189,19.29,31.95,17.70
18-October-2016,611.15,635.00,611.15,618.80,626.022799051908609809,164963,6428,103270599.00,37555,22.77,23.85,7.65
17-October-2016,582.00,629.70,582.00,611.25,613.119724670478005399,201504,9442,123546077.00,35254,17.50,47.70,29.25
14-October-2016,584.00,591.00,575.00,583.60,583.131607530774800868,22096,1332,12884876.00,8449,38.24,16.00,-0.40
13-October-2016,585.10,593.85,555.00,580.75,579.303347663683134822,70945,3248,41098676.00,14294,20.15,38.85,-4.35
10-October-2016,559.00,599.75,559.00,589.90,581.524652884320343663,104288,4819,60646043.00,41159,39.47,40.75,30.90
7-October-2016,566.00,569.50,552.20,554.75,560.562268272353634351,34793,1768,19503643.00,6440,18.51,17.30,-11.25
6-October-2016,572.00,576.65,557.25,564.60,569.901514106842439118,72518,4123,41328118.00,9456,13.04,19.40,-7.40
5-October-2016,570.00,582.00,567.00,568.90,574.054066901169344433,73631,3488,42268175.00,13375,18.16,15.00,-1.10
4-October-2016,550.00,578.35,550.00,567.55,569.721536500753119824,146723,5678,83591253.00,46789,31.89,28.35,17.55
3-October-2016,539.00,553.00,539.00,548.90,548.340719354389870599,28748,1945,15763699.00,5892,20.50,14.00,9.90
30-September-2016,524.40,538.75,523.35,533.40,532.824121886171480451,35246,1907,18779919.00,6764,19.19,15.40,9.00
29-September-2016,546.00,568.95,469.70,522.45,541.909067559510159152,109015,6054,59076217.00,24537,22.51,99.25,-23.55
28-September-2016,543.00,556.85,543.00,547.40,549.573333333333333333,27375,1419,15044570.00,4938,18.04,13.85,4.40
27-September-2016,561.00,564.00,540.00,546.95,555.087584169737009274,62968,2783,34952755.00,12683,20.14,24.00,-14.05
26-September-2016,536.00,568.00,534.55,558.95,558.110986154456801749,256978,10118,143422245.00,69678,27.11,33.45,22.95
23-September-2016,525.00,544.40,525.00,535.55,538.261492018940502993,99047,5295,53313186.00,31441,31.74,19.40,10.55
22-September-2016,535.00,541.00,524.30,528.60,529.762409101048405085,112075,5070,59373122.00,22495,20.07,16.70,-6.40
21-September-2016,510.05,544.00,510.05,524.65,533.090029728890269334,180296,8308,96114000.00,43979,24.39,33.95,14.60
20-September-2016,524.90,529.50,508.10,516.30,518.559049977210293556,81177,4710,42095068.00,19002,23.41,21.40,-8.60
19-September-2016,478.00,534.00,474.05,522.20,516.258648751266629423,413499,20067,213472435.00,126736,30.65,59.95,44.20
16-September-2016,466.20,480.00,465.00,476.75,474.901299459775149656,41094,2292,19515594.00,20261,49.30,15.00,10.55
15-September-2016,452.75,467.80,451.95,464.20,461.560124488445609821,40807,2860,18834884.00,16518,40.48,15.85,11.45
14-September-2016,437.50,455.00,435.00,452.85,446.192493185154120360,14307,984,6383676.00,6674,46.65,20.00,15.35
12-September-2016,442.00,449.25,436.10,437.50,441.974335623809918039,12079,692,5338608.00,3575,29.60,13.15,-4.50
9-September-2016,457.00,460.00,446.00,451.30,452.204352071418607895,14338,890,6483706.00,4777,33.32,14.00,-5.70
8-September-2016,465.00,465.00,450.55,453.55,459.508922917506188475,34742,1763,15964259.00,10204,29.37,14.45,-11.45
7-September-2016,442.80,455.70,437.00,450.00,445.715015450589644951,31714,2474,14135406.00,12134,38.26,18.70,7.20
6-September-2016,431.00,442.00,431.00,440.05,438.206423379320575582,26964,2105,11815798.00,13462,49.93,11.00,9.05
2-September-2016,431.75,435.00,427.00,430.55,431.528516263181345611,13466,1055,5810963.00,6171,45.83,8.00,-1.20
1-September-2016,416.90,431.65,415.50,427.70,426.131103521375574137,42455,3029,18091396.00,12324,29.03,16.15,10.80
31-August-2016,414.00,419.95,411.00,413.15,415.845737545677413386,21619,1202,8990169.00,6307,29.17,8.95,-0.85
30-August-2016,407.90,414.15,405.50,409.95,410.093695470753357104,13181,840,5405445.00,3718,28.21,8.65,2.05
29-August-2016,404.00,412.90,401.00,408.45,405.697049757815940114,11355,557,4606690.00,5509,48.52,11.90,4.45
26-August-2016,405.20,407.50,402.00,404.00,403.937929322188198295,12083,718,4880782.00,6747,55.84,5.50,-1.20
25-August-2016,414.00,416.95,402.30,405.40,407.488923979246559891,22165,1570,9031992.00,9220,41.60,14.65,-8.60
24-August-2016,403.00,413.50,401.00,410.00,406.848032500354291652,21169,1146,8612566.00,5369,25.36,12.50,7.00
23-August-2016,402.00,409.00,398.15,400.70,403.005755924315718572,16331,1206,6581487.00,6134,37.56,10.85,-1.30
22-August-2016,413.90,413.90,399.00,401.40,404.128792806581212932,26135,979,10561906.00,19476,74.52,14.90,-12.50
19-August-2016,421.15,424.95,411.00,413.15,415.719274018544091536,20276,1114,8429124.00,11045,54.47,13.95,-8.00
18-August-2016,429.30,429.30,419.00,420.30,422.633365853658536585,5125,375,2165996.00,2335,45.56,10.30,-9.00
17-August-2016,428.20,432.25,425.80,426.80,428.295270113610016230,8626,530,3694475.00,4234,49.08,6.45,-1.40
16-August-2016,422.55,429.10,422.55,427.40,426.221211546964815867,15831,456,6747508.00,11719,74.03,6.55,4.85
12-August-2016,417.20,430.50,416.00,421.95,424.758878259730048486,15262,1068,6482670.00,3726,24.41,14.50,4.75
11-August-2016,420.80,425.25,416.30,419.10,421.443859105464311538,9681,637,4079998.00,2981,30.79,8.95,-1.70
10-August-2016,437.00,439.00,418.00,421.00,426.179835124120044460,21592,825,9202075.00,13849,64.14,21.00,-16.00
9-August-2016,455.00,455.40,436.00,437.40,441.426238207547169811,16960,800,7486589.00,11952,70.47,19.40,-17.60
8-August-2016,457.05,458.30,452.00,453.15,453.986348122866894197,4102,242,1862252.00,2059,50.20,6.30,-3.90
5-August-2016,457.00,460.00,455.00,456.10,456.187678571428571428,5600,654,2554651.00,2493,44.52,5.00,-0.90
4-August-2016,459.00,461.35,449.70,458.75,454.554284618825484056,15649,1001,7113320.00,7326,46.81,11.65,-0.25
3-August-2016,459.00,459.55,454.00,457.40,456.876980045258177329,19444,541,8883516.00,13774,70.84,5.55,-1.60
2-August-2016,458.60,462.90,456.95,459.40,459.802794196668457818,13027,615,5989851.00,3961,30.41,5.95,0.80
1-August-2016,462.00,462.15,454.15,458.05,456.699280328992460589,29180,885,13326485.00,18939,64.90,8.00,-3.95
29-July-2016,460.00,460.85,455.95,458.80,458.071983479201494738,20338,491,9316268.00,12588,61.89,4.90,-1.20
28-July-2016,461.00,464.00,456.10,461.00,459.693784309045654471,29329,1296,13482359.00,12758,43.50,7.90,0.00
27-July-2016,457.00,462.70,455.50,460.60,458.164313551210173663,58504,1879,26804445.00,7776,13.29,7.20,3.60
26-July-2016,456.00,460.00,452.40,453.20,456.446257647162134472,68326,1719,31187147.00,20969,30.69,7.60,-2.80
25-July-2016,460.00,460.00,452.05,456.05,455.978288915920232961,27129,1095,12370235.00,9227,34.01,7.95,-3.95
22-July-2016,482.80,482.80,453.55,457.65,464.408658922914466737,79548,3087,36942780.00,24195,30.42,29.25,-25.15
21-July-2016,482.20,495.00,481.90,490.00,489.383773523214415461,110104,4306,53883111.00,25838,23.47,13.10,7.80
20-July-2016,466.00,484.00,464.35,481.55,476.518300752131597902,59697,2403,28446713.00,17689,29.63,19.65,15.55
19-July-2016,470.00,471.00,461.00,464.60,464.579101434881471994,38261,1738,17775261.00,10492,27.42,10.00,-5.40
18-July-2016,461.70,470.00,457.00,460.80,463.035551837716317247,19127,825,8856481.00,8972,46.91,13.00,-0.90
15-July-2016,456.90,466.30,456.90,458.90,461.904401870955340552,15607,1089,7208942.00,5097,32.66,9.40,2.00
14-July-2016,460.00,464.50,458.95,460.35,460.546071380105848826,7369,657,3393764.00,3219,43.68,5.55,0.35
13-July-2016,463.40,467.50,456.00,459.50,463.093330778075891146,15654,1164,7249263.00,5202,33.23,11.50,-3.90
12-July-2016,459.80,467.00,459.80,462.75,463.717713616855247756,10252,643,4754034.00,5022,48.99,7.20,2.95
11-July-2016,465.00,465.00,457.95,460.20,460.174799708667152221,12357,743,5686380.00,4424,35.80,7.05,-4.80
8-July-2016,462.15,463.75,458.00,459.65,460.648365417473516345,8779,443,4044032.00,4044,46.06,5.75,-2.50
7-July-2016,461.00,467.00,457.05,458.85,461.053563829787234042,18800,774,8667807.00,5404,28.74,9.95,-2.15
5-July-2016,463.95,467.00,450.00,460.10,462.860372012811037201,16236,861,7515001.00,4390,27.04,17.00,-3.85
4-July-2016,465.00,469.70,461.60,463.30,464.743826074720326461,14213,743,6605404.00,4105,28.88,8.10,-1.70
1-July-2016,466.00,470.00,461.00,463.50,464.917542930630153566,13219,597,6145745.00,5171,39.12,9.00,-2.50
30-June-2016,464.00,471.00,462.40,465.30,465.751401800206581083,27108,1252,12625589.00,8559,31.57,8.60,1.30
29-June-2016,467.00,467.90,460.05,462.10,464.326551614946168461,25264,1095,11730746.00,7082,28.03,7.85,-4.90
